video_id,title,category_id,category_name,upload_date,upload_hour,upload_day,title_length,description_length,tag_count,duration_seconds,views,likes,dislikes,comments,like_view_ratio,comment_view_ratio,has_face_thumbnail,thumbnail_brightness,has_text_thumbnail,trending
vid_01267,Reaction Real Tutorial Viral Challenge Best B,22,People & Blogs,2023-09-20 08:00:00,9,6,45,2547,5,3061,7160563,602624,6922,180347,0.0842,0.025186,1,221,0,1
vid_01268,Secret Explained Guide Reaction New Explained Amazing Sec,20,Gaming,2023-08-17 08:00:00,18,3,57,1623,13,733,1070580,128339,2971,6383,0.1199,0.005962,1,248,0,1
vid_01269,Viral Secret Challenge Ultimate Tutorial Official O,27,Education,2023-07-27 00:00:00,13,6,51,2684,22,2553,31384613,1509806,127837,878622,0.0481,0.027995,0,161,1,1
vid_01270,First Real Why First Why Review Guide Reaction Real Breaking Official Top Reaction Review Rea,17,Sports,2023-09-17 16:00:00,1,0,93,2818,24,2669,1833226,141322,9624,30046,0.0771,0.01639,0,204,1,1
vid_01271,New Real Exposed Tutorial Explained Ultimat,26,Howto & Style,2023-08-31 08:00:00,0,2,43,1261,14,2093,734031,44890,1920,20380,0.0612,0.027764,1,94,1,1
vid_01272,Secret How Why Guide Official Reaction I,22,People & Blogs,2023-06-02 16:00:00,22,1,40,825,13,3461,193942,14997,825,1362,0.0773,0.007023,1,168,0,0
vid_01273,Top Ultimate Bre,25,News & Politics,2023-11-13 12:00:00,22,2,16,1210,23,516,416753,21209,1939,7723,0.0509,0.018531,1,84,0,0
vid_01274,Guide Breaking Last Ultimate New vs Real Inside 2024 Inside Reaction Inside Secret Challenge React,22,People & Blogs,2023-07-12 20:00:00,17,2,98,2433,21,735,579369,19863,1327,7365,0.0343,0.012712,0,205,1,1
vid_01275,New Viral 2024 New Why Guide ,24,Entertainment,2023-09-02 08:00:00,6,4,29,2704,2,1555,7113721,579988,26582,166834,0.0815,0.023452,1,56,1,1
vid_01276,Tutorial Ultimate ,25,News & Politics,2023-05-17 04:00:00,7,2,18,3590,23,1194,4024807,242401,5049,74746,0.0602,0.018571,0,239,0,1
vid_01277,vs Explained Exposed Exposed Exposed Why Viral Tutorial Secret A,23,Comedy,2023-02-05 08:00:00,0,2,64,4747,22,649,1146747,53180,1937,17592,0.0464,0.015341,1,159,1,1
vid_01278,Why Breaking Why Last Exposed Review Last Challenge ,17,Sports,2023-03-14 12:00:00,22,3,52,4685,18,3096,13519127,799713,78412,371459,0.0592,0.027477,1,163,1,1
vid_01279,Guide Secret Official Reaction Explai,17,Sports,2023-11-24 16:00:00,2,1,37,1145,24,806,11741,404,19,140,0.0344,0.011923,0,100,0,0
vid_01280,Best Challenge Challenge Official New Official Best Explained vs Explaine,17,Sports,2023-05-30 08:00:00,23,3,73,73,11,476,1404370,162260,8513,10363,0.1155,0.007379,1,95,0,1
vid_01281,Guide Official Explained Amazing vs Inside Why 2024 Guide Top Top New Real How Breaking V,17,Sports,2023-04-01 04:00:00,22,3,89,4769,1,2367,4240422,349000,19150,79019,0.0823,0.018635,0,69,0,1
vid_01282,Top Viral Inside Last Breaking Review Secr,28,Science & Technology,2023-06-02 08:00:00,7,0,42,3606,2,238,1499225,154913,13875,28630,0.1033,0.019097,1,145,0,1
vid_01283,Top New Tutorial Last Amazing Best Top New Reaction Real Why New Official How Wh,17,Sports,2023-02-01 00:00:00,21,3,80,1129,17,1528,56240,3828,246,772,0.0681,0.013727,0,87,0,0
vid_01284,vs Inside Real Best Wh,17,Sports,2023-06-30 20:00:00,14,4,22,4368,28,2490,6204339,690532,50015,93758,0.1113,0.015112,1,238,1,1
vid_01285,Reaction How Official Best Last Reaction 20,17,Sports,2023-11-12 20:00:00,4,4,43,228,0,2754,2203371,161944,7295,63516,0.0735,0.028827,1,153,0,1
vid_01286,Viral Review vs Real Last,26,Howto & Style,2023-02-23 20:00:00,2,6,25,2897,19,1480,820296,66981,845,18249,0.0817,0.022247,0,81,0,1
vid_01287,vs First Explained Last How Firs,28,Science & Technology,2023-11-17 08:00:00,18,0,32,2010,20,1907,726153,53925,5057,3055,0.0743,0.004207,0,203,0,1
vid_01288,Inside Exposed Breaking Real How Inside Exposed How Best Exposed Tuto,10,Music,2023-08-02 08:00:00,0,6,69,1523,28,3472,16009033,1536787,146642,114492,0.096,0.007152,0,107,0,1
vid_01289,Amazing Viral Tutorial Ultimate Real Inside Ultimate Review Insi,22,People & Blogs,2023-08-18 00:00:00,14,6,64,4938,5,2741,984738,79762,7611,28844,0.081,0.029291,0,216,0,1
vid_01290,Top Exposed Tutorial Guide R,22,People & Blogs,2023-08-22 08:00:00,7,5,28,1262,4,2367,329162,17920,1701,7263,0.0544,0.022065,1,197,0,0
vid_01291,Ultimate First Guide Explained Breaking Amazing How Amazing Best How Explained Viral Ult,25,News & Politics,2023-07-24 08:00:00,1,1,88,859,0,3533,118098,5089,424,3251,0.0431,0.027528,1,131,1,0
vid_01292,Amazing Secret Secret T,26,Howto & Style,2023-06-18 00:00:00,2,1,23,469,18,1321,1989341,168201,12045,19519,0.0846,0.009812,1,99,0,1
vid_01293,Why First Review Secret I,27,Education,2023-04-23 08:00:00,23,3,25,3709,0,2228,3002578,222269,19116,67600,0.074,0.022514,1,101,1,1
vid_01294,Amazing Amazing Tutorial Amazing 2024 Explained Top Official vs Tutorial Real,22,People & Blogs,2023-10-10 16:00:00,13,3,77,3866,26,1772,563256,21762,1393,12226,0.0386,0.021706,1,135,1,1
vid_01295,Viral Inside Secret Amazing 2024 Ultimate Real Breaking Inside Best Tutorial Guide Amazing,20,Gaming,2023-10-12 20:00:00,23,5,90,1328,20,1308,186419,12230,270,1779,0.0656,0.009543,1,164,0,0
vid_01296,Reaction vs Reaction Real Last Top Breaking Challenge Secret Reaction Top Best Fi,27,Education,2023-06-04 16:00:00,13,3,81,2573,20,3454,4848121,370056,16730,82290,0.0763,0.016974,0,199,0,1
vid_01297,Top Why Explained Official Why How Guide New New Ultimate Guide Las,17,Sports,2023-06-19 20:00:00,10,1,67,1490,15,1430,123589,12905,1257,2372,0.1044,0.019192,1,102,1,0
vid_01298,Real vs How Official New Review 2024 Explained New Ex,17,Sports,2023-05-08 04:00:00,15,6,53,1390,11,1706,23263479,857238,35663,347854,0.0368,0.014953,1,115,1,1
vid_01299,Last Top vs 2024 Ultimate Last Ultimate Top New Official Challenge New Ultimate Official Exp,28,Science & Technology,2023-03-19 12:00:00,3,2,92,2271,26,884,117929,7236,637,2946,0.0614,0.024981,0,166,1,0
vid_01300,Best Breaking Reaction Review Official Secret How Reaction Best How Vi,27,Education,2023-07-08 00:00:00,19,4,70,2442,28,1411,71344,7422,136,1794,0.104,0.025145,1,92,0,0
vid_01301,Why Official New Inside Reaction Last Firs,20,Gaming,2023-04-19 16:00:00,4,2,42,1411,21,2685,70572,6235,249,1811,0.0883,0.025661,1,131,1,0
vid_01302,Ultimate Top 2024 First Inside Tutorial New New vs Official 2024 How Challenge Challenge ,28,Science & Technology,2023-08-27 12:00:00,21,2,89,641,7,2447,96637,5420,225,2348,0.0561,0.024297,1,200,0,0
vid_01303,Top Viral Ultimate Secret Top Viral Review Inside Las,25,News & Politics,2023-09-10 00:00:00,20,1,53,576,25,3328,445034,47209,691,6744,0.1061,0.015154,0,254,0,0
vid_01304,First Best First Challenge Best Amazing,27,Education,2023-09-10 12:00:00,13,2,39,2553,15,734,228572,17004,352,2756,0.0744,0.012057,0,113,1,0
vid_01305,Inside Challenge Tutorial Viral vs ,26,Howto & Style,2023-04-15 16:00:00,22,5,35,1342,27,3404,3217494,240834,6595,80790,0.0749,0.02511,1,186,0,1
vid_01306,Best Breaking New Expose,17,Sports,2023-08-12 20:00:00,15,0,24,1704,0,855,2164575,255187,21793,32935,0.1179,0.015215,0,162,0,1
vid_01307,Real 2024 Real New Last How Why Exposed Top Why Why Insid,17,Sports,2023-07-12 00:00:00,17,3,57,4956,3,1034,374276,43131,677,3048,0.1152,0.008144,1,184,1,0
vid_01308,Last First Exposed Viral Top ,24,Entertainment,2023-06-14 04:00:00,6,0,29,237,9,3490,162823185,10138664,373945,2558434,0.0623,0.015713,1,218,1,1
vid_01309,vs Best Top Tutorial Viral Why Exposed Inside Challenge Amazing 2024 Explained Viral Tutorial How,28,Science & Technology,2023-08-31 04:00:00,9,6,97,2808,10,406,398678,17004,185,2038,0.0427,0.005112,1,103,0,0
vid_01310,Why How New Top Guide vs 2024 Breaking Challenge Reaction Firs,10,Music,2023-01-25 12:00:00,6,4,62,578,16,1002,367203,21778,1581,7732,0.0593,0.021056,0,114,1,0
vid_01311,Best How 2024 Inside Review Viral A,10,Music,2023-10-23 12:00:00,0,3,35,483,24,147,51041,1671,109,548,0.0327,0.010736,1,51,0,0
vid_01312,vs Amazing Top First Secret Review vs Review Real Last Ultimate Ultimate B,28,Science & Technology,2023-10-18 12:00:00,22,2,74,3562,26,3106,440113,14026,954,3766,0.0319,0.008557,1,181,1,0
vid_01313,Why Review Official Tutorial 2024 Exposed New 2024 Exposed Top A,26,Howto & Style,2023-07-20 04:00:00,20,4,64,1854,22,473,1216580,79803,3486,34962,0.0656,0.028738,1,127,1,1
vid_01314,Inside Official Viral Tutorial Viral ,23,Comedy,2023-07-03 04:00:00,18,3,37,352,6,3453,84510,9692,278,1988,0.1147,0.023524,1,81,1,0
vid_01315,Best Breaking First Challen,28,Science & Technology,2023-02-13 16:00:00,15,5,27,4232,11,784,248808,26976,2018,5927,0.1084,0.023821,1,149,1,0
vid_01316,New vs Challenge How New vs Top Last Ultimate Reaction Guide Top New Top Ultimate E,26,Howto & Style,2023-07-09 04:00:00,18,5,83,487,20,669,1115809,84834,7041,21298,0.076,0.019087,0,179,0,1
vid_01317,Top Reaction Secre,25,News & Politics,2023-09-13 08:00:00,3,5,18,2638,6,2201,197808,15996,359,5011,0.0809,0.025333,1,153,1,0
vid_01318,Ultimate Real Why Reaction vs Explained Secret Top Tutorial Secret Reaction Best Why Officia,17,Sports,2023-07-01 08:00:00,17,5,92,882,11,2735,141609,4323,232,3259,0.0305,0.023014,0,241,0,0
vid_01319,Viral How Challenge Secret Inside New Breaking How Amazing Official Guide Last New 202,20,Gaming,2023-07-21 08:00:00,1,2,86,846,14,1330,2495306,123255,3991,45824,0.0494,0.018364,1,191,0,1
vid_01320,Ultimate New Secret Rea,23,Comedy,2023-08-30 08:00:00,0,0,23,609,1,2899,44011,1418,35,1270,0.0322,0.028856,0,197,1,0
vid_01321,Secret Last Last Best Guide Amazing Review Expose,27,Education,2023-04-19 04:00:00,14,3,49,3638,13,3495,94761,9277,705,621,0.0979,0.006553,1,138,1,0
vid_01322,First Reaction Last Viral Reaction ,23,Comedy,2023-03-02 08:00:00,4,2,35,811,12,2741,840173,36218,2116,23825,0.0431,0.028357,1,98,1,1
vid_01323,Review Exposed 2024 Amazing Review Real First Breaking Exposed Official ,20,Gaming,2023-09-12 12:00:00,19,5,72,3624,3,2437,2840693,307403,9055,35911,0.1082,0.012642,0,185,1,1
vid_01324,Challenge Inside Secret 2024 Cha,24,Entertainment,2023-06-29 16:00:00,10,6,32,3835,13,652,920124,80878,3065,15019,0.0879,0.016323,0,240,1,1
vid_01325,2024 Explained 2024 Explained Ultimate Tutorial Reaction Amazing Top 2024 Last Ultimat,17,Sports,2023-11-13 04:00:00,9,0,86,2564,13,1522,408025,20665,2004,1860,0.0506,0.004559,1,223,0,0
vid_01326,First Viral Real Real Reaction Review Explained Last Top Amazing Last Explained Tutorial Guide ,10,Music,2023-04-20 08:00:00,1,6,95,734,15,2038,306392,13540,1169,5105,0.0442,0.016662,0,198,1,0
vid_01327,Top vs Guide Real Review Inside 2024 Reaction Secret Brea,26,Howto & Style,2023-10-02 04:00:00,2,4,57,4283,6,1681,2999947,259454,23142,56173,0.0865,0.018725,0,136,0,1
vid_01328,Official Ultimate Tu,28,Science & Technology,2023-10-11 12:00:00,22,6,20,627,18,1753,2387994,265247,13633,71480,0.1111,0.029933,1,209,0,1
vid_01329,Guide Official Best Challenge Reaction First Tutorial Inside Best Exposed Exposed vs Amazing,28,Science & Technology,2023-06-24 16:00:00,22,4,92,4855,1,3158,556537,52677,3484,16295,0.0947,0.029279,1,57,0,1
vid_01330,Breaking vs Guide Real Real Reaction New Why vs First Ultimate Viral Top First Am,10,Music,2023-02-23 00:00:00,11,4,81,277,9,3352,370410,22731,998,10751,0.0614,0.029025,1,150,0,0
vid_01331,vs Real Secret Reaction Ex,23,Comedy,2023-09-23 16:00:00,19,5,26,2378,17,1949,758974,62892,1068,8427,0.0829,0.011103,1,65,1,1
vid_01332,First Review Review Expose,17,Sports,2023-07-07 12:00:00,4,4,26,2781,28,948,137420,7966,367,4087,0.058,0.029741,1,89,1,0
vid_01333,Exposed Challenge New Amazing Breaking First Reaction 2024 Best Secret Official ,22,People & Blogs,2023-03-20 16:00:00,4,1,80,877,16,1203,337622,40488,2569,4797,0.1199,0.014208,0,155,0,0
vid_01334,Challenge Challe,26,Howto & Style,2023-05-31 00:00:00,5,3,16,480,4,2529,210784,20529,735,5417,0.0974,0.025699,1,76,0,0
vid_01335,Secret First Why New Last Ama,25,News & Politics,2023-08-11 04:00:00,8,3,29,1113,11,1215,442767,37765,3259,3220,0.0853,0.007272,0,153,1,0
vid_01336,Best How Reaction Ultimate Ultimate R,20,Gaming,2023-08-24 12:00:00,1,5,37,1759,5,149,224836,15309,361,3522,0.0681,0.015665,1,154,0,0
vid_01337,Secret New Amazing Breaking Real Challenge ,23,Comedy,2023-11-22 08:00:00,20,1,43,1284,21,611,2012034,172297,7415,58377,0.0856,0.029014,1,195,1,1
vid_01338,Tutorial Real Inside Tutorial vs Official Breaking Guide vs Guide Ultimate Secret Guide First B,27,Education,2023-06-21 16:00:00,11,6,95,351,8,1977,2316229,140700,2988,65928,0.0607,0.028463,0,84,0,1
vid_01339,Breaking Ultimate How,24,Entertainment,2023-05-09 04:00:00,2,2,21,1470,19,3452,256855,8372,388,5349,0.0326,0.020825,1,162,1,0
vid_01340,Real Review vs Ultimate Review Explained U,28,Science & Technology,2023-05-20 12:00:00,19,6,42,4678,0,2176,158006,10358,140,3813,0.0656,0.024132,0,101,0,0
vid_01341,Tutorial Why Last Review Gui,23,Comedy,2023-01-22 12:00:00,21,2,28,818,21,1220,2229729,253616,8757,13637,0.1137,0.006116,0,192,0,1
vid_01342,Why Exposed Explained 2024 New Viral Exposed Official Insi,24,Entertainment,2023-06-23 20:00:00,11,4,58,1454,14,1716,814390,70336,3240,17858,0.0864,0.021928,0,240,0,1
vid_01343,Why Last Official How Viral Reaction New Ins,20,Gaming,2023-03-27 08:00:00,23,0,44,493,20,2029,289219,10861,576,5473,0.0376,0.018923,1,102,1,0
vid_01344,vs Guide Review Guide Top Challenge Amazing First Review Reaction Challenge Real Why vs 2024 Gu,28,Science & Technology,2023-08-29 12:00:00,16,2,95,3154,25,2591,6051128,663502,39101,22116,0.1096,0.003655,1,140,1,1
vid_01345,Top Challenge Secret Best Top First Reaction V,28,Science & Technology,2023-01-15 04:00:00,9,0,46,4405,5,2741,202401,10969,381,866,0.0542,0.004279,1,130,1,0
vid_01346,Why Last Breaking Secret Secret 2024 Review Tutorial Breaking Secret Ultimate Real W,22,People & Blogs,2023-07-22 04:00:00,23,3,84,3355,18,430,14079,731,41,58,0.0519,0.004119,1,153,0,0
vid_01347,Reaction How Last Ho,23,Comedy,2023-07-03 16:00:00,13,0,20,1588,17,2442,142263,8071,450,3130,0.0567,0.022001,1,115,0,0
vid_01348,Last Why Secret vs vs Exposed Guide Secre,17,Sports,2023-05-21 20:00:00,22,3,41,3980,5,1379,10305138,844487,32475,52656,0.0819,0.00511,1,162,0,1
vid_01349,vs How Real Why Secret Why Tutorial Viral Reaction Explained Viral Official Explained Exposed Tu,10,Music,2023-04-29 12:00:00,16,1,96,1381,12,2658,299674,23680,2006,4364,0.079,0.014562,0,80,0,0
vid_01350,Viral Challenge Last Breaking Why Amaz,10,Music,2023-01-02 08:00:00,17,1,38,119,0,1686,201182,14933,882,2283,0.0742,0.011348,1,110,0,0
vid_01351,First vs Amazing Secret Ultimate Top Secret Chal,25,News & Politics,2023-02-10 12:00:00,18,5,48,3485,22,650,821944,77738,3102,13943,0.0946,0.016963,1,241,0,1
vid_01352,Ultimate Guide 2024 Amazing Inside Top Breaking Guide ,27,Education,2023-05-02 04:00:00,16,5,54,530,22,2905,3453798,202007,19243,74214,0.0585,0.021488,1,150,1,1
vid_01353,2024 Real Top Breaking Secret Ultimate Ultimate Breaking Ulti,24,Entertainment,2023-05-04 12:00:00,13,4,61,4144,25,276,438247,43993,3786,9140,0.1004,0.020856,1,154,1,0
vid_01354,Breaking How Last Reaction Review Inside Viral Review New vs vs Guide Exposed How Secret Real,23,Comedy,2023-06-27 20:00:00,8,2,93,3546,12,2511,1539159,70461,6935,24549,0.0458,0.01595,0,147,1,1
vid_01355,Inside vs Top Viral Last Inside 2024 Last Inside Viral Last Top First Best Challenge Real,26,Howto & Style,2023-02-28 00:00:00,7,4,89,2843,6,1146,314682,31605,2285,4552,0.1004,0.014465,0,83,0,0
vid_01356,Why vs Tutorial vs Why First How Amazi,27,Education,2023-01-22 00:00:00,1,3,38,2942,14,3369,1561100,140097,6169,19570,0.0897,0.012536,0,232,1,1
vid_01357,Exposed Tutorial How Official Best Reaction Reaction Secret Breaking Review Sec,22,People & Blogs,2023-10-24 12:00:00,12,4,79,1248,11,2692,734389,67188,2370,19090,0.0915,0.025994,0,108,0,1
vid_01358,Reaction Tutorial Secret Top Tut,28,Science & Technology,2023-08-04 20:00:00,6,0,32,2422,26,3020,216125,15850,1104,2289,0.0733,0.010591,0,52,0,0
vid_01359,How First Tutorial Real Explained vs Guide Exposed Why Bre,17,Sports,2023-07-13 16:00:00,8,3,58,1942,25,3040,890587,80179,7879,7589,0.09,0.008521,1,66,1,1
vid_01360,Breaking Secret Inside Reaction Inside vs Review Official Why Secret 2024 Tutorial 2024 Am,23,Comedy,2023-04-21 04:00:00,21,5,90,1933,0,653,233269,8673,575,5261,0.0372,0.022553,0,127,0,0
vid_01361,Exposed Ultimate Guide Best Inside Inside Ultimate Why Reaction Top Exp,27,Education,2023-06-26 00:00:00,21,1,71,847,14,2398,62194,6632,592,711,0.1066,0.011432,0,95,0,0
vid_01362,Amazing Official Breaking Amazing New Why ,27,Education,2023-03-01 00:00:00,10,5,42,67,3,1869,539971,18898,748,13803,0.035,0.025562,1,215,0,1
vid_01363,2024 Exposed Exposed Official Top First Challenge Guide Why Review Ultimate Amazing S,17,Sports,2023-03-30 08:00:00,13,2,85,93,12,2933,59944,2600,121,629,0.0434,0.010493,1,84,0,0
vid_01364,Ultimate Guide Viral Last Secret 2024,25,News & Politics,2023-07-03 12:00:00,3,3,37,204,22,2139,1296751,106218,9725,27693,0.0819,0.021356,0,178,0,1
vid_01365,How Official Secret Official Breaking Exposed Challenge vs Secret Inside Last Top Ultimate 2024 Bes,24,Entertainment,2023-11-28 16:00:00,12,3,99,3498,26,329,475573,45915,3586,1097,0.0965,0.002307,1,161,1,0
vid_01366,2024 Amazing Top Explained Challenge vs Official,24,Entertainment,2023-06-21 04:00:00,1,0,48,4888,24,432,7253521,267383,26290,88357,0.0369,0.012181,1,206,1,1
vid_01367,Last Best Reaction Challe,27,Education,2023-04-18 20:00:00,22,2,25,4130,4,3032,244158,27557,2197,2674,0.1129,0.010952,0,181,0,0
vid_01368,Guide Best Review How Official Why Ultimate 2024 ,20,Gaming,2023-01-01 16:00:00,4,1,49,1475,28,1701,539836,63498,3198,13325,0.1176,0.024683,1,110,0,1
vid_01369,Secret Guide Viral Tutorial New First Breaking Explained,27,Education,2023-08-28 04:00:00,10,6,56,4370,1,3404,34543,2920,168,1003,0.0845,0.029035,0,146,1,0
vid_01370,Why Official Real vs Inside Ultimate Chall,27,Education,2023-03-12 00:00:00,5,3,42,4362,22,282,66698,4889,445,958,0.0733,0.014363,0,194,1,0
vid_01371,First Official Viral Secret Best Reaction Exposed Breaking Ultimate Inside New Viral Best Secret,17,Sports,2023-10-07 12:00:00,17,3,96,3689,25,1787,24785,2397,142,617,0.0967,0.024893,1,205,1,0
vid_01372,Breaking Breaking Real Viral Why Official Breaking Explained Guide Secret First Real Ultimat,28,Science & Technology,2023-08-16 16:00:00,20,0,92,4176,0,2555,4307899,256544,8462,91720,0.0596,0.021291,0,227,0,1
vid_01373,vs Best Secret Top Ultimate Why Secret Real Review Challenge Review Secret Why vs Why How Expose,17,Sports,2023-09-12 16:00:00,9,4,96,1942,15,1422,232146,17270,849,6744,0.0744,0.029051,0,139,1,0
vid_01374,Challenge Last Ultimate Exposed How Ho,23,Comedy,2023-11-21 20:00:00,3,1,38,947,22,1994,5545544,623616,35214,135988,0.1125,0.024522,1,185,1,1
vid_01375,How vs Real Secret Cha,27,Education,2023-11-21 16:00:00,8,5,22,3474,5,189,4082,473,8,13,0.1158,0.003184,1,211,0,0
vid_01376,Review vs How How Viral 2024 vs Last Best Review vs Viral New Expos,24,Entertainment,2023-05-24 08:00:00,5,2,67,4590,22,3038,8254720,936384,72044,179005,0.1134,0.021685,1,108,0,1
vid_01377,Challenge Tutorial vs Breaking Reaction How Reaction Explained vs Breaking Tutorial Vi,26,Howto & Style,2023-07-27 16:00:00,1,3,86,1308,15,3267,540169,28964,574,8928,0.0536,0.016528,1,67,1,1
vid_01378,Review Guide First,24,Entertainment,2023-07-18 00:00:00,16,3,18,2065,13,234,978764,49840,2314,1445,0.0509,0.001476,0,144,0,1
vid_01379,Review vs Official ,10,Music,2023-10-30 08:00:00,4,5,19,4883,28,3368,75091,4264,351,622,0.0568,0.008283,1,236,1,0
vid_01380,Reaction Official Exposed Viral Viral Official Last Tutorial Ne,25,News & Politics,2023-11-19 16:00:00,5,1,63,1752,25,1191,1314390,91636,4772,36449,0.0697,0.027731,1,204,1,1
vid_01381,Why Explained First Last Official Secret Exp,22,People & Blogs,2023-10-04 20:00:00,11,4,44,923,2,1421,248267,14467,1240,6915,0.0583,0.027853,0,65,0,0
vid_01382,Best Top Real Secret Explained Explained Real Inside 2024 How Viral Last Reaction Why ,23,Comedy,2023-08-14 04:00:00,22,3,86,615,14,3544,61894,3941,160,1495,0.0637,0.024154,0,59,0,0
vid_01383,2024 vs Guide Tutorial Exposed Guide Explained Challenge Why Top How New Expo,23,Comedy,2023-10-17 00:00:00,20,1,77,2068,2,887,70450,6048,581,2076,0.0858,0.029467,0,153,1,0
vid_01384,Review Real 2024 2024 Review Reaction Ultimate Official React,25,News & Politics,2023-08-21 16:00:00,9,5,61,1935,22,789,48745,4807,138,1188,0.0986,0.024371,0,125,0,0
