video_id,title,category_id,category_name,upload_date,upload_hour,upload_day,title_length,description_length,tag_count,duration_seconds,views,likes,dislikes,comments,like_view_ratio,comment_view_ratio,has_face_thumbnail,thumbnail_brightness,has_text_thumbnail,trending,duration_minutes,is_weekend,is_prime_time,optimal_tags,optimal_title
vid_00968,Amazing Explained Official Breaking Why Official 2024,28,Science & Technology,2023-06-13 16:00:00,4,5,53,1041,13,419,442380.0,19217.0,564,9773.0,0.0434,0.022092,1,153,1,0,6.98,1,0,1,1
vid_00969,Review 2024 vs Challenge S,25,News & Politics,2023-08-19 16:00:00,3,2,26,1982,18,2697,368133.0,23255.0,1357,5484.0,0.0632,0.014897,1,184,1,0,44.95,0,0,0,0
vid_00970,Exposed Top Inside Breaking ,26,Howto & Style,2023-06-04 20:00:00,23,1,28,2834,25,1270,185304.0,12483.0,1060,1729.0,0.0674,0.009331,0,154,0,0,21.17,0,0,0,0
vid_00971,Ultimate Breaking First vs Official ,10,Music,2023-07-07 08:00:00,5,4,36,3091,15,3500,1825455.0,158050.0,6182,21062.0,0.0866,0.011538,0,253,0,1,58.33,0,0,1,0
vid_00972,Reaction Challenge Official New Official Real Top Guide Explained,24,Entertainment,2023-06-07 04:00:00,1,5,65,116,20,3361,162522.0,18252.0,597,4211.0,0.1123,0.02591,1,191,0,0,56.02,1,0,0,0
vid_00973,Official Inside Breaking Guide Offici,28,Science & Technology,2023-06-01 08:00:00,19,4,37,3448,21,853,324009.0,10775.0,378,4721.0,0.0333,0.014571,0,95,1,0,14.22,0,1,0,0
vid_00974,Exposed Reaction vs Amazing Official Viral Why Official First ,26,Howto & Style,2023-02-12 16:00:00,10,5,62,2800,23,2397,52650.0,2734.0,260,378.0,0.0519,0.007179,1,192,0,0,39.95,1,0,0,0
vid_00975,Inside Tutorial Tutorial Challenge Guide 2024 Challenge Real Secret vs Tutorial Secre,10,Music,2023-05-11 08:00:00,3,6,85,519,6,2273,874107.0,41462.0,1755,24565.0,0.0474,0.028103,0,244,1,1,37.88,1,0,0,0
vid_00976,Official 2024 Official First vs Ultimate Reaction Real Reaction ,28,Science & Technology,2023-06-13 00:00:00,14,4,64,1774,29,3579,2772298.0,208494.0,2152,66816.0,0.0752,0.024101,1,64,0,1,59.65,0,0,0,0
vid_00977,Why Guide Amazing Review Ne,25,News & Politics,2023-09-09 12:00:00,5,1,27,4035,26,447,230997.0,15863.0,1274,603.0,0.0687,0.00261,0,100,1,0,7.45,0,0,0,0
vid_00978,Viral Breaking Viral First Tutorial New Best Secret Inside Guide vs Real Why Review How Challenge G,10,Music,2023-03-16 08:00:00,21,5,99,1681,7,3576,3046599.0,291295.0,21245,91304.0,0.0956,0.029969,1,159,1,1,59.6,1,1,0,0
vid_00979,Last Guide Tutorial How ,10,Music,2023-09-05 00:00:00,16,5,24,824,18,636,339584.0,17596.0,379,7183.0,0.0518,0.021152,0,57,1,0,10.6,1,0,0,0
vid_00980,Exposed 2024 Last Reaction Top Last Viral Reaction Exposed Viral Chal,10,Music,2023-01-12 12:00:00,23,3,69,3062,19,597,5378.0,449.0,44,30.0,0.0835,0.005577,1,118,0,0,9.95,0,0,0,0
vid_00981,How Official vs Real Ho,23,Comedy,2023-09-23 08:00:00,5,3,23,2553,15,573,483880.0,53007.0,3430,3811.0,0.1095,0.007876,0,239,1,0,9.55,0,0,1,0
vid_00982,New Review Amazing Inside Challenge Breaking New Explained Tutorial Explained Guide Guide Top,24,Entertainment,2023-09-21 04:00:00,18,0,93,1536,21,2308,451550.0,50555.0,2784,9519.0,0.112,0.021081,0,228,0,0,38.47,0,1,0,0
vid_00983,Why 2024 Amazing Tutorial Last Official Reaction How Secret Explai,25,News & Politics,2023-05-17 00:00:00,1,4,66,4069,26,913,612407.0,71217.0,3162,14460.0,0.1163,0.023612,1,112,1,1,15.22,0,0,0,0
vid_00984,Breaking Reactio,26,Howto & Style,2023-08-25 00:00:00,14,3,16,4277,6,2598,697832.0,69499.0,6316,5535.0,0.0996,0.007932,0,117,0,1,43.3,0,0,0,0
vid_00985,Official Challenge Secret Top Viral Vir,23,Comedy,2023-11-10 00:00:00,10,0,39,979,8,732,155012.0,17289.0,552,1310.0,0.1115,0.008451,0,193,1,0,12.2,0,0,1,0
vid_00986,Challenge Best Why Amazing ,27,Education,2023-09-20 00:00:00,7,6,27,3062,12,1253,7502061.0,383413.0,13695,74319.0,0.0511,0.009906,0,201,1,1,20.88,1,0,1,0
vid_00987,Explained First Reaction Explained vs Reaction Viral Last How Gui,23,Comedy,2023-07-19 16:00:00,18,6,65,1555,0,2923,549838.0,26272.0,552,10085.0,0.0478,0.018342,0,55,0,1,48.72,1,1,0,0
vid_00988,Last New Amazing Secret Guide Amazing Last Inside First Last Secret Reac,17,Sports,2023-03-31 12:00:00,12,3,72,4779,28,2750,308848.0,9445.0,739,1847.0,0.0306,0.00598,0,168,0,0,45.83,0,0,0,0
vid_00989,Review Real Breaking vs Ultimate Reaction Explai,17,Sports,2023-07-08 20:00:00,11,4,48,2994,7,1652,2137666.0,200119.0,12727,8599.0,0.0936,0.004023,1,106,1,1,27.53,0,0,0,1
vid_00990,Ultimate First Top First New Real Viral Top First,10,Music,2023-06-04 12:00:00,4,5,49,2869,23,2098,578642.0,66180.0,4289,11970.0,0.1144,0.020686,1,80,1,1,34.97,1,0,0,1
vid_00991,vs 2024 Amazing G,23,Comedy,2023-04-03 12:00:00,5,2,17,1234,21,3412,33913340.04999998,2099394.0,62272,585482.84,0.0468,0.023594,0,55,0,1,56.87,0,0,0,0
vid_00992,Last Best Official 2024 Last Secret Best Tutorial Best Real Viral Real To,27,Education,2023-11-01 16:00:00,21,4,73,338,3,2665,488160.0,42628.0,2924,7579.0,0.0873,0.015526,1,206,1,0,44.42,0,1,0,0
vid_00993,Tutorial Last How Secret 2024 Best Reaction Best Review Tutorial Explained Official ,23,Comedy,2023-08-26 08:00:00,3,1,84,1861,2,2975,833399.0,80990.0,6389,9626.0,0.0972,0.01155,0,116,1,1,49.58,0,0,0,0
vid_00994,Real Reaction 2024 Explained Amazing How 2024 Ultimate Guide U,24,Entertainment,2023-08-07 08:00:00,18,6,62,577,26,1816,184933.0,20987.0,885,2502.0,0.1135,0.013529,1,252,0,0,30.27,1,1,0,0
vid_00995,How Inside Top Secret 2024 Reaction Explained Secret Viral Reaction Secret 202,24,Entertainment,2023-11-26 00:00:00,19,3,78,966,2,1649,2968110.0,261839.0,21502,36400.0,0.0882,0.012264,0,180,0,1,27.48,0,1,0,0
vid_00996,Ultimate Amazing Explained Secret,27,Education,2023-06-22 12:00:00,0,3,33,1758,21,1487,771192.0,90481.0,3745,22240.0,0.1173,0.028838,0,205,0,1,24.78,0,0,0,0
vid_00997,New Top Official 2024 vs Amazing Real Tutorial 2024 First Best Why Explained Why ,23,Comedy,2023-09-18 20:00:00,19,5,81,3624,12,2448,403789.0,24639.0,1927,9398.0,0.061,0.023274,0,123,1,0,40.8,1,1,1,0
vid_00998,How Reaction Challenge Guide Why Real First Tutorial Inside Secret 2024 Why Last First Guide Ult,28,Science & Technology,2023-07-06 20:00:00,16,1,96,3369,7,1613,92006.0,5657.0,73,647.0,0.0615,0.007032,0,163,1,0,26.88,0,0,0,0
vid_00999,Secret Tutorial Last Review Last Explained Inside 2024 Best New Amazing Last Secret How,24,Entertainment,2023-06-29 12:00:00,11,5,87,1456,6,1944,48183.0,3800.0,226,585.0,0.0789,0.012141,1,146,1,0,32.4,1,0,0,0
vid_01000,First Reaction Secret vs Tutorial Breaking Inside vs Top Top Challenge Ultimate vs Viral B,24,Entertainment,2023-07-23 20:00:00,14,1,90,1291,26,107,1081054.0,69744.0,6783,18136.0,0.0645,0.016776,1,225,0,1,1.78,0,0,0,0
vid_01001,Challenge Viral Rea,20,Gaming,2023-11-29 04:00:00,0,2,19,3183,0,1338,41914.0,1262.0,124,787.0,0.0301,0.018776,1,129,1,0,22.3,0,0,0,0
vid_01002,Why Why How Real Amazing Viral Best Exposed Amazing Exposed Breaking Explained Am,23,Comedy,2023-05-16 16:00:00,13,6,81,848,26,677,4663391.0,447030.0,15805,67979.0,0.0959,0.014577,0,172,0,1,11.28,1,0,0,0
vid_01003,vs Secret Secret Reaction,24,Entertainment,2023-03-24 08:00:00,5,3,25,1573,15,2217,62877.0,6140.0,305,1540.0,0.0976,0.024492,1,187,0,0,36.95,0,0,1,0
vid_01004,Official Review Last Breaking Challenge vs Real Top Real Breaking Viral Tutorial B,25,News & Politics,2023-02-18 20:00:00,4,3,82,4157,5,582,369048.0,35881.0,562,8584.0,0.0972,0.02326,1,82,1,0,9.7,0,0,0,0
vid_01005,vs Viral Viral Top Exposed Real Best 2024 2024 Guide Reaction First Reaction Secret,23,Comedy,2023-03-26 04:00:00,10,2,83,4978,6,1027,90510.0,5525.0,489,1416.0,0.061,0.015645,0,244,0,0,17.12,0,0,0,0
vid_01006,Review Breaking,17,Sports,2023-01-23 08:00:00,3,0,15,2938,11,311,563067.0,43359.0,2652,14514.0,0.077,0.025777,0,246,1,1,5.18,0,0,1,0
vid_01007,Official Review Exposed Exposed Ultimate Real Official Explained Explained Fi,20,Gaming,2023-09-11 08:00:00,12,6,77,2740,22,1311,464033.0,28954.0,1293,10571.0,0.0624,0.022781,0,189,0,0,21.85,1,0,0,0
vid_01008,Real Viral New How vs New Amazing Ultimate ,24,Entertainment,2023-11-07 20:00:00,10,5,43,4141,8,1876,1495598.0,47026.0,947,35264.0,0.0314,0.023579,1,234,0,1,31.27,1,0,1,1
vid_01009,Top Last Why Challenge Exposed Ultimate First 2024 2024 Why Viral Last Review Amazing 2024 Why R,20,Gaming,2023-10-18 08:00:00,2,2,96,1291,26,1413,32611.0,2629.0,250,937.0,0.0806,0.028732,1,93,0,0,23.55,0,0,0,0
vid_01010,Inside Why vs Breaking Bes,17,Sports,2023-07-15 00:00:00,0,5,26,740,10,2517,134276.0,5523.0,318,1171.0,0.0411,0.008721,0,62,1,0,41.95,1,0,1,0
vid_01011,Challenge vs Best Secret Viral Explained Tutorial Viral Explained Tutorial Reaction First N,27,Education,2023-10-21 04:00:00,5,4,91,577,9,2347,3502782.0,130316.0,4621,30690.0,0.0372,0.008762,1,201,0,1,39.12,0,0,1,0
vid_01012,2024 2024 Explained New Exposed Challenge New Best Reac,27,Education,2023-11-27 12:00:00,17,3,55,1545,20,1187,1592320.0,156039.0,6478,42641.0,0.098,0.026779,0,221,1,1,19.78,0,0,0,1
vid_01013,Best How New 202,23,Comedy,2023-07-16 12:00:00,23,5,16,3875,0,2823,5656.0,174.0,5,132.0,0.0308,0.023334,1,106,0,0,47.05,1,0,0,0
vid_01014,Breaking Last Secret Guide Tutorial New Exposed Rea,17,Sports,2023-04-24 12:00:00,9,1,51,2943,17,133,959648.0,111617.0,7161,26745.0,0.1163,0.02787,0,145,0,1,2.22,0,0,0,1
vid_01015,Official Review Ultimate Challenge Secret Exposed Tutorial ,22,People & Blogs,2023-05-27 12:00:00,4,5,59,942,3,795,87257.0,6664.0,624,247.0,0.0764,0.002831,1,193,0,0,13.25,1,0,0,1
vid_01016,Review Challenge Real Secret Exposed Reaction Exposed Guide Ultimate Explained Guide How Last ,22,People & Blogs,2023-04-30 20:00:00,22,4,94,436,4,2172,175339.0,20772.0,1809,3367.0,0.1185,0.019203,1,158,1,0,36.2,0,0,0,0
vid_01017,vs Official How New Tutorial New Amazing How Challenge Top Off,23,Comedy,2023-02-10 04:00:00,9,6,62,1299,8,2806,405506.0,14281.0,734,2106.0,0.0352,0.005193,1,169,1,0,46.77,1,0,1,0
vid_01018,Review Secret First Best Exposed Guide,10,Music,2023-11-16 20:00:00,11,3,38,2578,26,1626,7299396.0,602329.0,50827,113965.0,0.0825,0.015613,0,149,1,1,27.1,0,0,0,0
vid_01019,New Why Viral Official Official Insi,20,Gaming,2023-07-30 00:00:00,1,2,36,4553,16,509,67720.0,4160.0,200,373.0,0.0614,0.005508,0,198,1,0,8.48,0,0,0,0
vid_01020,How New vs Inside 2024 Ex,20,Gaming,2023-09-30 04:00:00,12,4,25,3578,2,2857,35347.0,3743.0,122,166.0,0.1059,0.004696,0,160,1,0,47.62,0,0,0,0
vid_01021,2024 Explained Tutorial Inside Reaction 2024 Challenge Real Secret Last ,27,Education,2023-11-02 16:00:00,7,3,72,947,15,3342,1373203.0,85838.0,8455,1857.0,0.0625,0.001352,1,253,0,1,55.7,0,0,1,0
vid_01022,2024 Breaking Review Official Real Ultimate Best Explained W,22,People & Blogs,2023-03-21 20:00:00,1,5,60,760,4,2090,462719.0,24729.0,923,8919.0,0.0534,0.019275,0,100,0,0,34.83,1,0,0,1
vid_01023,Tutorial Why First Reaction Tutorial Ultima,26,Howto & Style,2023-07-15 16:00:00,19,6,43,3745,15,3248,8256169.0,884894.0,34630,94216.0,0.1072,0.011412,1,70,1,1,54.13,1,1,1,1
vid_01024,Top Real Tutorial 2024 Secret First Ultimate Reac,24,Entertainment,2023-10-10 04:00:00,0,0,49,2736,2,1993,257868.0,16431.0,1627,1044.0,0.0637,0.004049,0,109,1,0,33.22,0,0,0,1
vid_01025,Top Best Breaking Viral Secre,24,Entertainment,2023-03-12 08:00:00,4,6,29,4562,19,2678,3911654.0,123275.0,2718,40533.0,0.0315,0.010362,0,228,1,1,44.63,1,0,0,0
vid_01026,How Review 2024 Ultimate Guide Inside Breaking vs Explained Top Best Viral,24,Entertainment,2023-04-06 16:00:00,8,0,74,465,14,2172,628672.0,40942.0,3211,3708.0,0.0651,0.005898,1,70,1,1,36.2,0,0,1,0
vid_01027,Breaking Ultimate Breaking Tutorial Ultimate Viral React,27,Education,2023-06-29 00:00:00,16,1,56,1521,29,2370,1450586.0,128967.0,12151,41064.0,0.0889,0.028309,1,156,0,1,39.5,0,0,0,1
vid_01028,Tutorial Real Exposed Official Top Ultimate First Review ,17,Sports,2023-06-19 16:00:00,8,6,57,4230,2,2102,9051204.0,478739.0,26838,93047.0,0.0529,0.01028,0,175,1,1,35.03,1,0,0,1
vid_01029,Review Exposed vs Inside Why Breaking Best Top Secret Challenge Exposed New Guide Amazing Why ,28,Science & Technology,2023-03-09 04:00:00,10,3,94,4312,19,1325,327405.0,22551.0,230,3498.0,0.0689,0.010684,0,183,1,0,22.08,0,0,0,0
vid_01030,Breaking Review How Exposed Top Tutorial Ultimate Why Viral Explained Breaking Explained,22,People & Blogs,2023-04-27 00:00:00,14,0,88,2481,13,1558,4002711.0,140512.0,6148,101492.0,0.0351,0.025356,1,122,1,1,25.97,0,0,1,0
vid_01031,Explained Breaking Best Viral Viral Tutorial Inside Inside Offi,22,People & Blogs,2023-10-28 20:00:00,23,2,63,2565,15,1219,202318.0,16777.0,336,4002.0,0.0829,0.019781,1,242,1,0,20.32,0,0,1,0
vid_01032,Breaking Guide How Last Last Exposed Inside New First vs Breaking How Breaking,26,Howto & Style,2023-04-01 08:00:00,5,3,78,1145,28,968,666349.0,65346.0,3101,14389.0,0.0981,0.021594,0,125,0,1,16.13,0,0,0,0
vid_01033,Exposed vs Real Exposed Top Reaction Review Ex,20,Gaming,2023-08-07 04:00:00,22,2,46,859,28,791,41549.0,2792.0,226,807.0,0.0672,0.019422,1,235,0,0,13.18,0,0,0,1
vid_01034,Last First Guide Last Last Breaking How vs Best Exposed How Best Review Review,10,Music,2023-04-14 04:00:00,2,6,78,3094,16,3188,178478.0,12104.0,598,5075.0,0.0678,0.028435,0,127,1,0,53.13,1,0,0,0
vid_01035,vs Last Inside H,23,Comedy,2023-07-15 12:00:00,16,2,16,1042,27,683,65876.0,2499.0,122,461.0,0.0379,0.006998,0,183,0,0,11.38,0,0,0,0
vid_01036,Challenge Exposed Official Reaction Ex,20,Gaming,2023-01-05 12:00:00,4,0,38,1331,23,1699,3982238.0,191843.0,11531,118201.0,0.0482,0.029682,0,114,0,1,28.32,0,0,0,0
vid_01037,vs First How Challenge Exposed Challenge Explained Viral Viral How Reaction Guid,17,Sports,2023-06-23 08:00:00,11,3,80,4420,19,3062,11635820.0,511054.0,31865,292032.0,0.0439,0.025098,1,135,1,1,51.03,0,0,0,0
vid_01038,Inside Secret Guide Ultimate Review Exposed Real Gui,23,Comedy,2023-09-02 04:00:00,17,5,52,1823,22,2715,257002.0,18851.0,1641,4646.0,0.0733,0.018078,0,83,1,0,45.25,1,0,0,1
vid_01039,2024 Secret Tutorial 2024 Best First How How ,22,People & Blogs,2023-02-08 20:00:00,13,4,45,3611,17,2568,121035.0,9396.0,354,2445.0,0.0776,0.020201,0,105,0,0,42.8,0,0,0,1
vid_01040,Explained 2024 Top Last Inside Secret Ne,17,Sports,2023-11-30 04:00:00,20,0,40,3866,17,1961,73601.0,8493.0,712,1458.0,0.1154,0.019809,1,124,0,0,32.68,0,1,0,1
vid_01041,Exposed 2024 Official First Official Offici,23,Comedy,2023-03-19 08:00:00,23,0,43,1806,21,3242,900986.0,32967.0,2008,2426.0,0.0366,0.002693,1,52,0,1,54.03,0,0,0,1
vid_01042,Review Guide vs Explained 2024 2024 Exposed Explained Guide Viral Reaction Best F,26,Howto & Style,2023-06-19 00:00:00,10,5,81,2423,13,1156,206480.0,17341.0,642,1511.0,0.084,0.007318,1,219,0,0,19.27,1,0,1,0
vid_01043,Why Challenge Exposed Real Explained Guide Last Real Best Top Viral Secret First Top Secret ,26,Howto & Style,2023-07-08 08:00:00,8,3,92,2626,17,3327,164770.0,12750.0,466,4758.0,0.0774,0.028876,0,239,0,0,55.45,0,0,0,0
vid_01044,Why Secret Inside Reaction Top New Amaz,25,News & Politics,2023-09-22 00:00:00,1,3,39,941,14,1955,11471116.0,877092.0,37278,189234.0,0.0765,0.016497,1,55,1,1,32.58,0,0,1,0
vid_01045,Review Challenge Real Ultimate Ultimate 2024 Viral Reaction Fi,28,Science & Technology,2023-07-17 00:00:00,11,6,62,4234,14,604,358098.0,38883.0,2567,4287.0,0.1086,0.011972,1,55,0,0,10.07,1,0,1,0
vid_01046,Top Breaking Ultimate Amazing Ultimate Reaction Real Viral Official Secret Insi,26,Howto & Style,2023-01-26 16:00:00,2,2,79,757,5,2371,1271832.0,61681.0,1898,29378.0,0.0485,0.023099,0,240,0,1,39.52,0,0,0,0
vid_01047,Tutorial Breaking New Reaction First Best Amazing First vs Inside G,22,People & Blogs,2023-04-28 08:00:00,2,6,67,2447,26,2973,486664.0,16385.0,1521,7889.0,0.0337,0.01621,0,197,0,0,49.55,1,0,0,0
vid_01048,First Reaction Review Real Guide New Secret Explained Exposed Why Breaking Last B,10,Music,2023-08-22 04:00:00,0,5,81,4532,14,1359,46302.0,4190.0,258,63.0,0.0905,0.001361,0,198,0,0,22.65,1,0,1,0
vid_01049,Review Challenge Real Inside 202,24,Entertainment,2023-09-22 08:00:00,7,6,32,2184,17,1307,15981.0,975.0,90,357.0,0.061,0.022338,0,51,0,0,21.78,1,0,0,0
vid_01050,Amazing Viral vs Amazin,25,News & Politics,2023-07-14 16:00:00,21,5,23,2404,3,1233,1713028.0,54102.0,766,38087.0,0.0316,0.022234,1,139,0,1,20.55,1,1,0,0
vid_01051,How Guide vs 2024 New Tutorial vs Real Real Best New,24,Entertainment,2023-11-06 20:00:00,7,3,52,4585,22,69,10456235.0,550245.0,22469,60534.0,0.0526,0.005789,0,105,0,1,1.15,0,0,0,1
vid_01052,New 2024 First First Best Last Ulti,28,Science & Technology,2023-11-21 12:00:00,10,2,35,1026,7,2853,896935.0,51878.0,625,25780.0,0.0578,0.028742,1,145,0,1,47.55,0,0,0,0
vid_01053,Explained Review Guide vs Best Exposed Review Real Ultimate 2024 Review How Rea,23,Comedy,2023-09-07 00:00:00,8,6,79,784,14,549,1632598.0,139612.0,4816,12233.0,0.0855,0.007493,0,59,1,1,9.15,1,0,1,0
vid_01054,Viral Guide Reaction Explained Reac,27,Education,2023-06-16 12:00:00,4,0,35,2518,2,1669,86814.0,3952.0,346,1239.0,0.0455,0.014272,0,136,1,0,27.82,0,0,0,0
vid_01055,Amazing Secret Viral Why Reaction First v,26,Howto & Style,2023-09-30 08:00:00,13,1,41,2590,29,2623,3477699.0,233614.0,3105,15049.0,0.0672,0.004327,1,119,0,1,43.72,0,0,0,1
vid_01056,Real Secret Real vs Exposed Explained New Guide Amazing Secret Ultimate Challenge Am,10,Music,2023-03-25 08:00:00,2,4,84,682,14,2313,3710180.0,272411.0,13417,68620.0,0.0734,0.018495,1,200,1,1,38.55,0,0,1,0
vid_01057,Tutorial vs Top Secret Guide New Exposed Tutorial New Insi,28,Science & Technology,2023-11-18 00:00:00,20,0,58,4318,12,492,268523.0,19154.0,394,3192.0,0.0713,0.011887,1,162,1,0,8.2,0,1,1,1
vid_01058,vs Best Best Official Guide First Official,24,Entertainment,2023-01-24 12:00:00,4,3,42,4149,8,1281,1558706.0,183389.0,8713,17523.0,0.1177,0.011242,0,79,1,1,21.35,0,0,1,1
vid_01059,Last vs Why Official Why Official Review Challenge Reaction,25,News & Politics,2023-07-06 16:00:00,4,4,59,2951,1,1878,20246.0,690.0,58,505.0,0.0341,0.024942,0,177,1,0,31.3,0,0,0,1
vid_01060,2024 New Reaction First Officia,26,Howto & Style,2023-09-27 04:00:00,18,1,31,1713,23,512,2621546.0,303016.0,20022,3348.0,0.1156,0.001277,1,127,1,1,8.53,0,1,0,0
vid_01061,Real 2024 Top Guide vs Inside Tutorial Secret Guide Ul,22,People & Blogs,2023-03-18 04:00:00,13,1,54,2065,7,2507,199729.0,16452.0,1255,4821.0,0.0824,0.024138,1,214,1,0,41.78,0,0,0,1
vid_01062,Official Secret S,26,Howto & Style,2023-03-08 00:00:00,3,2,17,3231,28,3123,48589.0,4937.0,204,853.0,0.1016,0.017555,0,104,0,0,52.05,0,0,0,0
vid_01063,Inside How Official Reaction Reaction First Reaction Reaction Review Real Explained Real W,25,News & Politics,2023-04-13 20:00:00,12,4,90,4113,29,372,1050223.0,72187.0,6857,31083.0,0.0687,0.029597,1,98,0,1,6.2,0,0,0,0
vid_01064,Official Breaking Breaking Review Ultimate Reaction 2024 Guide How 2024 Why Exposed Top Wh,25,News & Politics,2023-08-24 16:00:00,9,2,90,2680,19,3141,20965.0,1485.0,109,379.0,0.0708,0.018077,1,83,1,0,52.35,0,0,0,0
vid_01065,Top vs Viral Last Top Guide Amazing Real Inside Best Explained Exposed Real Real,27,Education,2023-03-02 16:00:00,17,0,80,3922,16,1226,819413.0,89430.0,4289,2135.0,0.1091,0.002606,0,154,0,1,20.43,0,0,0,0
vid_01066,First Why Last Challenge Last New Why New 2024 Exposed vs Ch,26,Howto & Style,2023-11-07 12:00:00,7,5,60,1104,12,1492,87489.0,9679.0,468,215.0,0.1106,0.002457,1,221,1,0,24.87,1,0,1,1
vid_01067,Reaction Inside vs Tutorial Review Review Ho,26,Howto & Style,2023-01-17 00:00:00,7,5,44,430,0,1232,43131.0,2220.0,205,1147.0,0.0515,0.026593,0,71,0,0,20.53,1,0,0,1
vid_01068,2024 How Best Last 2024 Challenge Amazing Amazing Top Review Exposed Official Last ,27,Education,2023-02-05 20:00:00,6,5,83,3132,1,1651,492739.0,23617.0,1461,12513.0,0.0479,0.025395,0,80,0,0,27.52,1,0,0,0
vid_01069,Challenge Real Review V,17,Sports,2023-04-16 08:00:00,7,4,23,2441,29,2210,324294.0,24212.0,1781,3577.0,0.0747,0.01103,0,184,0,0,36.83,0,0,0,0
vid_01070,Ultimate Official Ultimate Review Amazing Last How Explained New Explained Tutorial Explained React,17,Sports,2023-03-14 00:00:00,13,5,99,1642,14,2428,8404722.0,933133.0,44354,159042.0,0.111,0.018923,1,154,1,1,40.47,1,0,1,0
vid_01071,Top New Top Inside Offici,23,Comedy,2023-02-15 20:00:00,18,0,25,4311,11,2583,84617.0,4993.0,150,1286.0,0.059,0.015198,1,198,0,0,43.05,0,1,1,0
vid_01072,How Breaking Top Review Breaking Best Challenge Amazing How Real Explained Amazing ,17,Sports,2023-02-17 04:00:00,5,2,83,2797,13,2161,7254854.0,643369.0,48330,210737.0,0.0887,0.029048,1,65,0,1,36.02,0,0,1,0
vid_01073,2024 Tutorial Explained Tutorial Amazing 2024 Exposed Breaking Last Viral First ,20,Gaming,2023-11-29 16:00:00,0,4,80,2439,24,1022,65643.0,6152.0,398,1874.0,0.0937,0.028548,1,69,1,0,17.03,0,0,0,0
vid_01074,First Real vs 2024 vs How Tutorial Viral Best,26,Howto & Style,2023-08-26 04:00:00,22,2,45,3603,28,3565,2546693.0,254874.0,14048,75207.0,0.1001,0.029531,0,92,1,1,59.42,0,0,0,1
vid_01075,Reaction Inside Secret Real vs Why Explained Ne,10,Music,2023-11-12 12:00:00,14,4,47,3077,1,2907,3563580.0,287770.0,19039,93105.0,0.0808,0.026127,0,221,0,1,48.45,0,0,0,1
vid_01076,Inside Review Challenge Tutorial Challenge First Ulti,26,Howto & Style,2023-07-13 08:00:00,0,2,53,1257,17,2938,998188.0,66100.0,1900,27327.0,0.0662,0.027377,1,96,1,1,48.97,0,0,0,1
vid_01077,How Secret Breaking vs Amazing Last Challenge Best Explained,20,Gaming,2023-07-05 00:00:00,16,1,60,3903,21,2420,134772.0,15772.0,1284,983.0,0.117,0.007294,1,163,0,0,40.33,0,0,0,1
vid_01078,Official Official Official Why Why Secret Amazing T,20,Gaming,2023-01-09 00:00:00,0,2,51,594,6,3381,36088.0,3068.0,292,905.0,0.085,0.025077,1,68,0,0,56.35,0,0,0,1
vid_01079,Official Reaction Best First Why Tutorial Breaking Exposed New Secret Offi,24,Entertainment,2023-10-30 00:00:00,14,5,74,3131,28,2943,15161.0,1448.0,130,326.0,0.0955,0.021501,1,97,1,0,49.05,1,0,0,0
vid_01080,Review Reaction How Ultimate Real Official Gu,26,Howto & Style,2023-08-07 00:00:00,22,1,45,3713,22,3364,13652509.0,833464.0,32446,394841.0,0.061,0.028921,0,246,1,1,56.07,0,0,0,1
vid_01081,Explained Review Tutorial,28,Science & Technology,2023-02-26 20:00:00,1,2,25,2289,28,1219,298170.0,26923.0,1253,5237.0,0.0903,0.017564,1,188,0,0,20.32,0,0,0,0
vid_01082,vs Explained Las,20,Gaming,2023-10-26 20:00:00,13,4,16,2417,24,2370,60572.0,3222.0,266,210.0,0.0532,0.003467,0,206,1,0,39.5,0,0,0,0
vid_01083,Inside vs Best Why Breaking Official Revi,10,Music,2023-10-14 12:00:00,20,4,41,3823,5,1633,100090.0,5210.0,331,1834.0,0.0521,0.018323,1,94,0,0,27.22,0,1,0,1
